Timestamp,Speed,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,ServingCell_Distance
2017.12.14_07.44.29,55,-92,-13,2,8,-74,21976,409,75445.34
2017.12.14_07.44.30,55,-92,-13,2,8,-74,29805,621,75445.34
2017.12.14_07.44.31,55,-92,-12,3,8,-77,30051,552,75445.34
2017.12.14_07.44.32,55,-92,-12,3,8,-77,23743,442,75445.34
2017.12.14_07.44.33,55,-95,-14,0,8,-77,12559,225,75445.34
2017.12.14_07.44.34,55,-95,-14,0,8,-77,12995,237,75445.34
2017.12.14_07.44.35,55,-95,-13,0,8,-77,13588,252,75445.34
2017.12.14_07.44.37,55,-95,-13,0,9,-75,18084,335,75445.34
2017.12.14_07.44.38,55,-92,-13,3,9,-75,23743,441,75445.34
2017.12.14_07.44.39,55,-92,-13,3,9,-75,27210,505,75445.34
2017.12.14_07.44.40,55,-92,-13,3,9,-75,25667,476,75445.34
2017.12.14_07.44.41,55,-92,-13,3,8,-74,20041,366,75445.34
2017.12.14_07.44.42,55,-91,-13,3,8,-74,21473,399,75445.34
2017.12.14_07.44.43,55,-91,-13,3,8,-74,24906,463,75445.34
2017.12.14_07.44.44,55,-92,-13,3,8,-74,23687,437,75445.34
2017.12.14_07.44.45,55,-92,-13,3,8,-74,22133,815,75445.34
2017.12.14_07.44.46,55,-91,-13,3,8,-74,22770,487,75445.34
2017.12.14_07.44.48,55,-91,-13,3,8,-74,22121,403,75445.34
2017.12.14_07.44.49,55,-91,-13,3,8,-74,21954,400,75445.34
2017.12.14_07.44.50,55,-91,-13,3,8,-74,24973,458,75445.34
2017.12.14_07.44.51,55,-91,-13,4,8,-74,24071,497,75445.34
2017.12.14_07.44.52,55,-91,-13,4,8,-74,30621,581,75445.34
2017.12.14_07.44.53,55,-91,-13,6,8,-74,34401,629,75445.34
2017.12.14_07.44.54,55,-91,-13,6,7,-74,22077,404,75445.34
2017.12.14_07.44.55,55,-90,-12,4,7,-74,23273,425,75445.34
2017.12.14_07.44.56,55,-90,-12,4,7,-72,23758,433,75445.34
2017.12.14_07.44.57,55,-91,-13,4,7,-74,25152,455,75445.34
2017.12.14_07.44.58,55,-91,-13,4,7,-74,14114,257,75445.34
2017.12.14_07.45.00,55,-92,-12,2,7,-74,18341,339,75445.34
2017.12.14_07.45.01,55,-92,-12,2,6,-73,14382,258,75445.34
2017.12.14_07.45.02,55,-91,-12,5,6,-73,15926,467,75445.34
2017.12.14_07.45.03,55,-91,-12,5,9,-76,12593,230,75445.34
2017.12.14_07.45.04,55,-93,-12,6,8,-76,17816,327,75445.34
2017.12.14_07.45.05,55,-93,-12,6,6,-76,20690,379,75445.34
2017.12.14_07.45.06,55,-88,-12,7,10,-71,26539,481,604.22
2017.12.14_07.45.07,55,-88,-12,7,10,-71,29794,605,604.22
2017.12.14_07.45.08,55,-89,-12,8,10,-71,23184,540,604.22
2017.12.14_07.45.10,55,-89,-12,8,10,-71,19549,352,604.22
2017.12.14_07.45.11,55,-89,-12,5,6,-73,19482,350,604.22
2017.12.14_07.45.12,55,-89,-12,5,10,-69,30565,669,604.22
2017.12.14_07.45.13,55,-86,-11,7,10,-69,37522,676,604.22
2017.12.14_07.45.14,55,-86,-11,7,10,-69,15937,289,604.22
2017.12.14_07.45.15,55,-84,-12,5,4,-67,10434,192,75445.34
2017.12.14_07.45.16,55,-84,-12,5,6,-71,8052,149,75445.34
2017.12.14_07.45.17,55,-86,-12,2,8,-69,7705,143,604.22
2017.12.14_07.45.19,55,-86,-12,2,8,-69,7817,227,604.22
2017.12.14_07.45.20,55,-87,-13,1,8,-69,19035,395,604.22
2017.12.14_07.45.21,55,-87,-13,1,8,-69,15802,293,604.22
2017.12.14_07.45.22,55,-86,-13,4,6,-67,9640,178,604.22
2017.12.14_07.45.23,55,-86,-13,4,7,-65,19907,368,604.22
2017.12.14_07.45.24,55,-81,-12,6,7,-65,26729,486,604.22
2017.12.14_07.45.25,55,-81,-12,6,7,-65,19046,350,604.22
2017.12.14_07.45.26,55,-80,-13,3,7,-63,15120,278,604.22
2017.12.14_07.45.28,55,-80,-13,3,7,-63,27680,500,604.22
2017.12.14_07.45.29,55,-84,-11,6,9,-67,17849,447,604.22
2017.12.14_07.45.30,55,-84,-11,6,9,-67,6296,117,604.22
2017.12.14_07.45.31,55,-84,-15,-7,9,-67,14774,274,730.44
2017.12.14_07.45.32,55,-84,-15,-7,9,-67,13074,232,730.44
2017.12.14_07.45.33,55,-86,-16,2,7,-69,7839,145,730.44
2017.12.14_07.45.34,55,-86,-16,2,6,-69,12470,229,730.44
2017.12.14_07.45.35,55,-86,-14,-8,8,-72,14762,272,604.22
2017.12.14_07.45.37,55,-86,-14,-8,9,-70,9573,175,604.22
2017.12.14_07.45.38,55,-87,-14,1,8,-72,4440,82,604.22
2017.12.14_07.45.39,55,-87,-14,1,8,-70,12738,236,604.22
2017.12.14_07.45.40,55,-87,-12,7,9,-68,15736,411,604.22
2017.12.14_07.45.41,55,-87,-12,7,9,-70,9897,193,604.22
2017.12.14_07.45.42,55,-86,-13,6,9,-70,20735,380,604.22
2017.12.14_07.45.43,55,-86,-13,6,9,-74,18453,333,604.22
2017.12.14_07.45.44,55,-91,-12,7,11,-66,12570,230,604.22
2017.12.14_07.45.45,55,-91,-12,7,10,-64,26438,474,604.22
2017.12.14_07.45.47,55,-81,-11,10,12,-66,36515,649,604.22
2017.12.14_07.45.48,55,-81,-11,10,12,-66,28094,595,604.22
2017.12.14_07.45.49,55,-83,-11,14,12,-66,31337,574,604.22
2017.12.14_07.45.50,55,-83,-11,14,9,-69,37757,745,604.22
2017.12.14_07.45.51,55,-86,-11,12,9,-69,30194,538,604.22
2017.12.14_07.45.52,55,-86,-11,12,9,-69,30666,616,604.22
2017.12.14_07.45.53,55,-87,-11,12,9,-69,19426,357,604.22
2017.12.14_07.45.54,55,-87,-11,12,9,-69,22468,418,604.22
2017.12.14_07.45.55,55,-85,-10,10,10,-67,29067,535,604.22
2017.12.14_07.45.56,55,-85,-10,10,10,-67,29201,541,604.22
2017.12.14_07.45.58,55,-83,-10,11,11,-64,29760,542,604.22
2017.12.14_07.45.59,55,-83,-10,11,11,-64,27769,541,604.22
2017.12.14_07.46.00,55,-81,-10,15,13,-66,27713,507,604.22
2017.12.14_07.46.01,55,-81,-10,15,13,-66,28621,518,604.22
2017.12.14_07.46.02,55,-83,-9,16,13,-66,32344,581,604.22
2017.12.14_07.46.03,55,-83,-9,16,13,-66,31762,564,604.22
2017.12.14_07.46.04,55,-83,-8,17,13,-66,32422,581,604.22
2017.12.14_07.46.05,55,-83,-8,17,13,-66,33171,586,604.22
2017.12.14_07.46.06,55,-83,-10,15,13,-66,29067,588,604.22
2017.12.14_07.46.07,55,-83,-10,15,13,-66,29816,533,604.22
2017.12.14_07.46.09,55,-83,-9,14,13,-66,29458,528,604.22
2017.12.14_07.46.10,55,-83,-9,14,13,-66,33462,593,604.22
2017.12.14_07.46.11,55,-83,-9,15,13,-66,29537,536,604.22
2017.12.14_07.46.12,55,-83,-9,15,13,-66,25157,506,604.22
2017.12.14_07.46.13,55,-83,-8,16,13,-66,31147,553,604.22
2017.12.14_07.46.14,55,-83,-8,16,13,-66,32802,601,604.22
2017.12.14_07.46.15,55,-84,-10,16,13,-66,21406,416,604.22
2017.12.14_07.46.16,55,-84,-10,16,13,-66,21137,376,604.22
2017.12.14_07.46.17,55,-82,-9,15,13,-66,21764,395,604.22
2017.12.14_07.46.18,55,-82,-9,15,13,-66,20220,361,604.22
2017.12.14_07.46.19,55,-83,-11,16,13,-66,24023,424,604.22
2017.12.14_07.46.21,55,-83,-11,16,13,-66,25029,450,604.22
2017.12.14_07.46.22,55,-83,-9,16,13,-66,21775,398,604.22
2017.12.14_07.46.23,55,-83,-9,16,13,-66,26315,468,604.22
2017.12.14_07.46.24,55,-83,-12,14,13,-66,31281,604,604.22
2017.12.14_07.46.25,55,-83,-12,14,13,-66,27132,550,604.22
2017.12.14_07.46.26,55,-83,-10,16,13,-66,25052,460,604.22
2017.12.14_07.46.27,55,-83,-10,16,13,-66,25253,484,604.22
2017.12.14_07.46.28,55,-83,-7,17,13,-66,20768,381,604.22
2017.12.14_07.46.29,55,-83,-7,17,13,-66,20600,378,604.22
2017.12.14_07.46.30,55,-82,-12,18,13,-66,18956,378,604.22
2017.12.14_07.46.32,55,-82,-12,18,13,-66,20891,372,604.22
2017.12.14_07.46.33,55,-83,-11,17,13,-66,22837,407,604.22
2017.12.14_07.46.34,55,-83,-11,17,13,-66,23352,420,604.22
2017.12.14_07.46.35,55,-83,-9,18,13,-66,23587,435,604.22
2017.12.14_07.46.36,55,-83,-9,18,13,-66,22211,406,604.22
2017.12.14_07.46.37,55,-83,-12,18,13,-66,24940,448,604.22
2017.12.14_07.46.38,55,-83,-12,18,13,-66,22379,413,604.22
2017.12.14_07.46.39,55,-83,-12,18,13,-66,17100,307,604.22
2017.12.14_07.46.40,55,-83,-12,18,13,-66,29961,601,604.22
2017.12.14_07.46.41,55,-82,-8,17,13,-66,35509,622,604.22
2017.12.14_07.46.42,55,-82,-8,17,13,-66,30554,608,604.22
2017.12.14_07.46.44,55,-82,-10,14,13,-66,30632,558,604.22
2017.12.14_07.46.45,55,-82,-10,14,13,-66,32098,591,604.22
2017.12.14_07.46.46,55,-82,-11,12,13,-66,30454,536,604.22
2017.12.14_07.46.47,55,-82,-11,12,13,-66,30129,553,604.22
2017.12.14_07.46.48,55,-82,-9,15,13,-66,33619,608,604.22
2017.12.14_07.46.49,55,-82,-9,15,13,-66,30017,543,604.22
2017.12.14_07.46.50,55,-82,-9,17,13,-66,34032,602,604.22
2017.12.14_07.46.51,55,-82,-9,17,13,-66,39904,735,604.22
2017.12.14_07.46.52,55,-82,-11,16,13,-66,51547,911,604.22
2017.12.14_07.46.53,55,-82,-11,16,13,-66,37936,673,604.22
2017.12.14_07.46.55,55,-82,-10,18,13,-66,34480,764,604.22
2017.12.14_07.46.56,55,-82,-10,18,13,-66,28586,524,604.22
2017.12.14_07.46.57,55,-84,-10,17,13,-66,30756,556,604.22
2017.12.14_07.46.58,55,-84,-10,17,13,-66,28854,552,604.22
2017.12.14_07.46.59,55,-84,-9,17,13,-66,25298,462,604.22
2017.12.14_07.47.00,55,-84,-9,17,13,-66,28921,533,604.22
2017.12.14_07.47.01,55,-82,-9,17,13,-66,31997,576,604.22
2017.12.14_07.47.02,55,-82,-9,17,13,-66,31885,583,604.22
2017.12.14_07.47.03,55,-82,-10,15,13,-66,31236,568,604.22
2017.12.14_07.47.04,55,-82,-10,15,13,-66,31742,589,604.22
2017.12.14_07.47.05,55,-83,-9,17,12,-64,33607,607,604.22
2017.12.14_07.47.07,55,-83,-9,17,12,-64,30174,613,604.22
2017.12.14_07.47.08,55,-81,-9,18,12,-64,30912,564,604.22
2017.12.14_07.47.09,55,-81,-9,18,9,-67,31751,580,604.22
2017.12.14_07.47.10,55,-84,-9,15,12,-63,30219,549,604.22
2017.12.14_07.47.11,55,-84,-9,15,10,-68,34447,688,604.22
2017.12.14_07.47.12,55,-85,-10,15,9,-66,27948,509,604.22
2017.12.14_07.47.13,55,-85,-10,15,9,-72,26756,493,604.22
2017.12.14_07.47.14,55,-89,-10,12,9,-72,22368,412,604.22
2017.12.14_07.47.15,55,-89,-10,12,9,-74,17212,362,604.22
2017.12.14_07.47.16,55,-91,-12,10,10,-70,21998,406,604.22
2017.12.14_07.47.18,55,-91,-12,10,7,-74,21350,394,604.22
2017.12.14_07.47.19,55,-91,-10,9,7,-74,22524,412,604.22
2017.12.14_07.47.20,55,-91,-10,9,7,-72,13756,247,604.22
2017.12.14_07.47.21,55,-89,-11,11,8,-75,24325,446,604.22
2017.12.14_07.47.22,55,-89,-11,11,8,-75,19538,362,604.22
2017.12.14_07.47.23,55,-92,-13,7,8,-78,18364,341,604.22
2017.12.14_07.47.24,55,-92,-13,7,6,-76,13789,316,604.22
2017.12.14_07.47.25,55,-95,-14,3,7,-76,15624,286,604.22
2017.12.14_07.47.26,55,-95,-14,3,7,-76,11284,209,604.22
2017.12.14_07.47.27,55,-95,-15,0,8,-76,27288,534,604.22
2017.12.14_07.47.29,55,-95,-15,0,8,-72,24190,448,604.22
2017.12.14_07.47.30,55,-89,-12,4,8,-78,19896,367,604.22
2017.12.14_07.47.31,55,-89,-12,4,8,-74,28832,524,604.22
2017.12.14_07.47.32,55,-91,-11,4,8,-74,26908,544,604.22
2017.12.14_07.47.33,55,-91,-11,4,8,-74,29313,539,604.22
2017.12.14_07.47.34,55,-89,-10,11,15,-76,30711,578,604.22
2017.12.14_07.47.35,55,-89,-10,14,12,-76,26651,479,604.22
2017.12.14_07.47.36,55,-89,-8,14,11,-78,29391,537,604.22
2017.12.14_07.47.37,55,-89,-8,14,7,-76,26114,522,604.22
2017.12.14_07.47.38,55,-93,-10,10,7,-76,26539,477,604.22
2017.12.14_07.47.40,55,-93,-10,10,7,-76,25387,492,604.22
2017.12.14_07.47.41,55,-92,-10,12,7,-74,9897,183,604.22
2017.12.14_07.47.42,55,-92,-10,12,7,-74,26450,482,604.22
2017.12.14_07.47.43,55,-92,-9,12,7,-74,27110,490,604.22
2017.12.14_07.47.44,55,-92,-9,12,10,-75,26707,485,604.22
2017.12.14_07.47.45,55,-92,-9,12,10,-75,27781,501,604.22
2017.12.14_07.47.46,55,-92,-9,12,10,-75,26998,490,604.22
2017.12.14_07.47.47,55,-92,-7,14,10,-75,29044,520,604.22
2017.12.14_07.47.48,55,-92,-7,14,9,-77,30040,544,604.22
2017.12.14_07.47.49,55,-94,-10,12,9,-77,33820,614,604.22
2017.12.14_07.47.51,55,-94,-10,12,9,-77,31744,662,604.22
2017.12.14_07.47.52,55,-95,-12,13,11,-80,31415,582,604.22
2017.12.14_07.47.53,55,-95,-12,13,11,-80,30051,555,604.22
2017.12.14_07.47.54,55,-96,-12,11,6,-83,20164,372,604.22
2017.12.14_07.47.55,55,-96,-12,11,9,-80,33742,620,604.22
2017.12.14_07.47.56,55,-97,-12,7,10,-77,30912,567,604.22
2017.12.14_07.47.57,55,-97,-12,7,9,-80,31639,698,604.22
2017.12.14_07.47.58,37,-97,-12,7,9,-82,31639,698,488.9
2017.12.14_07.47.58,37,-99,-10,7,9,-82,25846,476,488.9
2017.12.14_07.47.59,37,-99,-10,7,7,-86,20846,386,488.9
2017.12.14_07.48.00,37,-103,-13,4,8,-83,22267,388,488.9
2017.12.14_07.48.02,37,-103,-13,4,8,-83,16966,343,488.9
2017.12.14_07.48.03,37,-99,-12,3,3,-78,16250,299,488.9
2017.12.14_07.48.04,37,-99,-12,3,6,-79,9696,179,488.9
2017.12.14_07.48.05,37,-96,-10,0,6,-79,17972,332,488.9
2017.12.14_07.48.06,37,-96,-10,0,6,-79,15737,333,488.9
2017.12.14_07.48.07,37,-93,-13,2,7,-76,22289,405,488.9
2017.12.14_07.48.08,37,-93,-13,2,10,-79,29659,535,488.9
2017.12.14_07.48.09,37,-92,-9,7,11,-75,33361,595,488.9
2017.12.14_07.48.10,37,-92,-9,7,12,-71,40620,724,488.9
2017.12.14_07.48.12,37,-87,-10,11,12,-71,36873,751,488.9
2017.12.14_07.48.13,37,-87,-10,11,12,-69,41123,752,488.9
2017.12.14_07.48.14,37,-87,-10,13,14,-69,40765,814,488.9
2017.12.14_07.48.15,37,-87,-10,13,14,-69,22423,406,488.9
2017.12.14_07.48.16,37,-86,-11,13,11,-71,37287,673,488.9
2017.12.14_07.48.17,37,-86,-11,13,13,-68,34267,649,488.9
2017.12.14_07.48.18,37,-88,-9,15,12,-71,33104,641,488.9
2017.12.14_07.48.19,37,-88,-9,15,12,-71,27233,490,488.9
2017.12.14_07.48.20,37,-87,-9,15,12,-71,30554,545,488.9
2017.12.14_07.48.21,37,-87,-9,15,12,-71,28489,512,488.9
2017.12.14_07.48.23,37,-88,-7,12,12,-71,25678,468,488.9
2017.12.14_07.48.24,37,-88,-7,12,12,-71,21115,422,488.9
2017.12.14_07.48.25,37,-88,-7,9,12,-71,22737,415,488.9
2017.12.14_07.48.26,37,-88,-7,9,12,-71,22423,407,488.9
2017.12.14_07.48.27,37,-88,-9,9,12,-71,25152,450,488.9
2017.12.14_07.48.28,37,-88,-9,9,12,-71,26438,474,488.9
2017.12.14_07.48.29,37,-87,-7,9,12,-71,27300,487,488.9
2017.12.14_07.48.30,37,-87,-7,9,12,-71,23173,459,488.9
2017.12.14_07.48.31,37,-87,-7,13,12,-71,26327,474,488.9
2017.12.14_07.48.32,37,-87,-7,13,12,-71,26461,477,488.9
2017.12.14_07.48.34,37,-87,-7,12,12,-71,21450,417,488.9
2017.12.14_07.48.35,37,-87,-7,12,12,-71,26562,480,488.9
2017.12.14_07.48.36,37,-88,-8,9,12,-71,27546,506,488.9
2017.12.14_07.48.37,37,-88,-8,9,12,-71,28407,523,488.9
2017.12.14_07.48.38,37,-87,-8,8,12,-71,29123,535,488.9
2017.12.14_07.48.39,37,-87,-8,8,12,-71,27769,505,488.9
2017.12.14_07.48.40,37,-87,-8,8,12,-71,29111,524,488.9
2017.12.14_07.48.41,37,-87,-8,8,12,-71,31348,574,488.9
2017.12.14_07.48.42,37,-87,-10,10,12,-71,35822,651,488.9
2017.12.14_07.48.43,37,-87,-10,10,12,-71,17089,350,488.9
2017.12.14_07.48.45,37,-87,-7,13,12,-71,24492,433,488.9
2017.12.14_07.48.46,37,-87,-7,13,12,-71,25969,464,488.9
2017.12.14_07.48.47,37,-87,-11,13,12,-71,26685,486,488.9
2017.12.14_07.48.48,37,-87,-11,13,12,-71,25902,470,488.9
2017.12.14_07.48.49,37,-89,-8,13,11,-73,22121,405,488.9
2017.12.14_07.48.50,37,-89,-8,13,11,-73,25689,471,488.9
2017.12.14_07.48.51,37,-88,-11,11,10,-71,25231,460,488.9
2017.12.14_07.48.52,37,-88,-11,11,10,-73,27993,514,488.9
2017.12.14_07.48.53,37,-90,-8,11,10,-73,26472,487,488.9
2017.12.14_07.48.54,37,-90,-8,11,10,-73,28094,514,488.9
2017.12.14_07.48.55,37,-88,-9,11,12,-71,25235,512,488.9
2017.12.14_07.48.57,37,-88,-9,11,9,-73,23676,440,488.9
2017.12.14_07.48.58,37,-89,-12,9,9,-73,24157,445,488.9
2017.12.14_07.48.59,37,-89,-12,9,9,-73,19448,356,488.9
2017.12.14_07.49.00,37,-92,-14,-1,7,-80,7638,142,488.9
2017.12.14_07.49.01,37,-92,-14,4,8,-77,16429,304,488.9
2017.12.14_07.49.02,37,-90,-10,2,7,-75,10904,241,645.09
2017.12.14_07.49.03,37,-90,-10,2,5,-73,11072,203,645.09
2017.12.14_07.49.04,37,-88,-12,2,5,-71,11586,213,645.09
2017.12.14_07.49.06,37,-88,-12,2,6,-73,11273,208,645.09
2017.12.14_07.49.07,37,-91,-13,2,6,-78,6117,113,645.09
2017.12.14_07.49.08,37,-91,-13,2,6,-78,5536,102,645.09
2017.12.14_07.49.09,37,-101,-15,-1,5,-82,5793,107,645.09
2017.12.14_07.49.10,37,-101,-15,-1,6,-77,11922,220,645.09
2017.12.14_07.49.11,37,-95,-13,2,6,-77,13487,245,645.09
2017.12.14_07.49.12,37,-95,-13,2,6,-77,12816,237,645.09
2017.12.14_07.49.13,37,-94,-13,5,6,-77,16283,301,645.09
2017.12.14_07.49.14,37,-94,-13,5,5,-81,8276,212,645.09
2017.12.14_07.49.16,37,-97,-14,2,5,-81,17122,344,435.48
2017.12.14_07.49.17,37,-97,-14,2,5,-81,15266,277,435.48
2017.12.14_07.49.18,37,-100,-14,-2,6,-83,12883,236,435.48
2017.12.14_07.49.19,37,-100,-14,-2,7,-85,10624,195,435.48
2017.12.14_07.49.20,37,-98,-13,-3,6,-81,17022,507,435.48
2017.12.14_07.49.21,37,-98,-13,-3,6,-81,25879,474,435.48
2017.12.14_07.49.22,37,-99,-14,0,6,-81,20209,367,435.48
2017.12.14_07.49.23,37,-99,-14,0,6,-81,25600,462,435.48
2017.12.14_07.49.25,37,-99,-13,1,6,-81,24527,505,435.48
2017.12.14_07.49.26,37,-99,-13,1,6,-81,21696,401,435.48
2017.12.14_07.49.27,37,-99,-13,3,6,-81,25231,460,435.48
2017.12.14_07.49.28,37,-99,-13,3,6,-81,25555,472,435.48
2017.12.14_07.49.29,37,-100,-13,5,6,-83,23195,499,435.48
2017.12.14_07.49.30,37,-100,-13,5,9,-84,17972,331,435.48
2017.12.14_07.49.31,37,-101,-13,2,9,-84,16887,314,435.48
2017.12.14_07.49.32,37,-101,-13,2,6,-89,16283,360,435.48
2017.12.14_07.49.33,37,-104,-14,-1,8,-87,15523,287,435.48
2017.12.14_07.49.34,37,-104,-14,-1,8,-87,15489,284,435.48
2017.12.14_07.49.36,37,-100,-13,1,6,-83,21764,456,435.48
2017.12.14_07.49.37,37,-100,-13,1,7,-85,19996,413,435.48
2017.12.14_07.49.38,37,-100,-13,2,10,-83,17044,312,435.48
2017.12.14_07.49.39,37,-100,-13,2,10,-83,19158,351,435.48
2017.12.14_07.49.40,37,-100,-13,1,10,-83,21842,395,435.48
2017.12.14_07.49.41,37,-100,-13,1,8,-83,22848,419,435.48
2017.12.14_07.49.42,37,-95,-13,1,6,-78,13733,241,391.97
2017.12.14_07.49.43,37,-95,-13,1,9,-84,15937,292,391.97
2017.12.14_07.49.44,37,-101,-13,2,9,-84,12414,222,391.97
2017.12.14_07.49.46,37,-101,-13,2,7,-78,22267,409,391.97
2017.12.14_07.49.47,37,-101,-13,-6,6,-84,15456,284,504.88
2017.12.14_07.49.48,37,-101,-13,-6,8,-81,10937,203,504.88
2017.12.14_07.49.49,37,-98,-14,-1,8,-78,22837,556,504.88
2017.12.14_07.49.50,37,-98,-14,-1,6,-81,19516,361,504.88
2017.12.14_07.49.51,37,-97,-13,4,6,-81,21439,388,572.83
2017.12.14_07.49.52,37,-97,-13,4,11,-76,22412,414,572.83
2017.12.14_07.49.54,37,-92,-13,6,11,-76,24593,441,572.83
2017.12.14_07.49.55,37,-92,-13,6,6,-69,15221,269,572.83
2017.12.14_07.49.56,37,-86,-9,7,15,-69,43528,906,504.88
2017.12.14_07.49.57,37,-86,-9,7,14,-58,56602,1005,504.88
2017.12.14_07.49.58,37,-75,-10,19,12,-60,56937,1156,504.88
2017.12.14_07.49.59,37,-75,-10,19,12,-52,52005,897,504.88
2017.12.14_07.50.00,37,-69,-7,23,12,-52,55729,986,504.88
2017.12.14_07.50.01,37,-69,-7,23,12,-54,56490,1000,504.88
2017.12.14_07.50.02,37,-72,-11,21,12,-56,55360,983,504.88
2017.12.14_07.50.03,37,-72,-11,22,12,-54,41593,721,504.88
2017.12.14_07.50.04,37,-71,-12,18,10,-58,31270,570,504.88
2017.12.14_07.50.06,37,-71,-12,18,10,-64,38976,703,504.88
2017.12.14_07.50.07,37,-81,-12,13,10,-64,42029,752,504.88
2017.12.14_07.50.08,37,-81,-12,13,9,-68,35732,658,504.88
2017.12.14_07.50.09,37,-85,-13,11,10,-72,38059,694,504.88
2017.12.14_07.50.10,37,-85,-13,11,8,-75,27814,508,504.88
2017.12.14_07.50.11,37,-92,-13,10,8,-75,21775,403,504.88
2017.12.14_07.50.12,37,-92,-13,10,8,-75,15579,287,504.88
2017.12.14_07.50.13,37,-92,-14,3,8,-75,15981,614,572.83
2017.12.14_07.50.15,37,-92,-14,3,7,-73,16037,278,572.83
2017.12.14_07.50.16,37,-89,-14,2,6,-69,16093,298,572.83
2017.12.14_07.50.17,37,-89,-14,2,6,-69,30252,545,572.83
2017.12.14_07.50.18,37,-85,-12,5,6,-69,45384,822,572.83
2017.12.14_07.50.19,37,-85,-12,5,7,-73,30174,557,572.83
2017.12.14_07.50.20,37,-96,-13,5,8,-80,14438,261,391.97
2017.12.14_07.50.21,37,-96,-13,5,9,-77,26181,672,391.97
2017.12.14_07.50.22,37,-93,-12,7,9,-77,36437,666,391.97
2017.12.14_07.50.23,37,-93,-12,7,9,-77,35967,660,391.97
2017.12.14_07.50.25,37,-95,-13,9,10,-77,33093,593,391.97
2017.12.14_07.50.26,37,-95,-13,9,12,-79,26528,668,391.97
2017.12.14_07.50.27,37,-97,-12,11,12,-79,39926,720,391.97
2017.12.14_07.50.28,37,-97,-12,11,12,-75,48247,1232,391.97
2017.12.14_07.50.29,37,-92,-12,14,11,-77,42532,852,391.97
2017.12.14_07.50.30,37,-92,-12,14,11,-77,36996,733,391.97
2017.12.14_07.50.31,37,-94,-10,16,11,-77,36840,675,391.97
2017.12.14_07.50.32,37,-94,-10,16,11,-77,36772,666,391.97
2017.12.14_07.50.33,37,-94,-10,15,11,-77,33798,602,391.97
2017.12.14_07.50.34,37,-94,-10,15,11,-77,39233,697,391.97
2017.12.14_07.50.35,37,-93,-8,17,11,-77,28351,564,391.97
2017.12.14_07.50.37,37,-93,-8,17,11,-77,33876,614,391.97
2017.12.14_07.50.38,37,-94,-11,17,11,-77,25712,516,391.97
2017.12.14_07.50.39,37,-94,-11,17,11,-77,22189,468,391.97
2017.12.14_07.50.40,37,-94,-12,16,7,-75,22043,401,391.97
2017.12.14_07.50.41,37,-94,-12,16,7,-75,21283,381,391.97
2017.12.14_07.50.42,37,-91,-13,11,7,-75,23210,432,391.97
2017.12.14_07.50.43,37,-91,-13,11,7,-75,27020,500,391.97
2017.12.14_07.50.44,37,-91,-12,7,7,-75,27904,518,391.97
2017.12.14_07.50.45,37,-91,-12,7,7,-75,27568,509,391.97
2017.12.14_07.50.46,37,-92,-11,7,7,-75,28083,519,391.97
2017.12.14_07.50.48,37,-92,-11,7,7,-75,33775,621,391.97
2017.12.14_07.50.49,37,-92,-13,6,7,-75,29581,607,391.97
2017.12.14_07.50.50,37,-92,-13,6,7,-75,26729,482,391.97
2017.12.14_07.50.51,37,-92,-12,7,7,-75,28362,521,391.97
2017.12.14_07.50.52,37,-92,-12,7,7,-75,16093,297,391.97
2017.12.14_07.50.53,37,-92,-12,11,7,-75,21238,570,391.97
2017.12.14_07.50.54,37,-92,-12,11,7,-75,18777,341,391.97
2017.12.14_07.50.55,37,-92,-8,18,7,-75,20533,381,391.97
2017.12.14_07.50.56,37,-92,-8,18,7,-75,21629,397,391.97
2017.12.14_07.50.57,37,-92,-10,16,7,-75,22558,415,391.97
2017.12.14_07.50.59,37,-92,-10,16,7,-75,23094,425,391.97
2017.12.14_07.51.00,37,-93,-11,11,7,-75,24940,452,391.97
2017.12.14_07.51.01,37,-93,-11,11,7,-75,24470,434,391.97
2017.12.14_07.51.02,37,-92,-10,13,7,-75,20970,378,391.97
2017.12.14_07.51.03,37,-92,-10,13,7,-75,24683,450,391.97
2017.12.14_07.51.04,37,-92,-11,12,7,-75,29336,539,391.97
2017.12.14_07.51.05,37,-92,-11,12,7,-75,29369,536,391.97
2017.12.14_07.51.06,37,-92,-9,16,7,-75,28933,517,391.97
2017.12.14_07.51.07,37,-92,-9,16,7,-75,30040,544,391.97
2017.12.14_07.51.08,37,-93,-11,15,7,-75,30979,564,391.97
2017.12.14_07.51.09,37,-93,-11,15,7,-75,28206,566,391.97
2017.12.14_07.51.11,37,-93,-11,17,7,-75,24560,449,391.97
2017.12.14_07.51.12,37,-93,-11,17,10,-79,21641,374,391.97
2017.12.14_07.51.13,37,-96,-12,13,10,-79,19717,358,391.97
2017.12.14_07.51.14,37,-96,-12,13,10,-82,30442,547,391.97
2017.12.14_07.51.15,37,-99,-11,13,10,-82,30331,543,391.97
2017.12.14_07.51.16,37,-99,-11,13,10,-84,28444,517,391.97
2017.12.14_07.51.17,37,-97,-10,12,9,-80,34066,619,391.97
2017.12.14_07.51.18,37,-97,-10,12,9,-80,27725,503,391.97
2017.12.14_07.51.19,37,-101,-12,10,6,-84,23911,441,391.97
2017.12.14_07.51.20,37,-101,-12,10,11,-82,33529,619,391.97
