Date,Frequency,WiFiState,RSSIlevel,ScreenState,Battery
349592,546000,3,-52,255,85
349693,676000,3,-52,255,85
349793,676000,3,-52,255,85
349894,676000,3,-52,255,85
349995,757000,3,-52,255,85
350095,902000,3,-52,255,85
350199,1144000,3,-52,255,85
350299,1248000,3,-52,255,85
350400,1248000,3,-52,255,85
350500,1248000,3,-52,255,85
350600,1248000,3,-52,255,85
350701,902000,3,-52,255,85
350802,676000,3,-52,255,85
350902,676000,3,-52,255,85
351003,902000,3,-52,255,85
351103,902000,3,-52,255,85
351206,839000,3,-52,255,85
351306,1014000,3,-52,255,85
351407,1482000,3,-52,255,85
351507,1482000,3,-52,255,85
351608,676000,3,-52,255,85
351660,839000,3,-52,255,85
351761,902000,3,-52,255,85
351862,757000,3,-52,255,85
351963,546000,3,-52,255,85
352063,757000,3,-52,255,85
352164,676000,3,-52,255,85
352265,1248000,3,-52,255,85
352367,546000,3,-52,255,85
352466,1248000,3,-52,255,85
352567,1144000,3,-52,255,85
352667,1144000,3,-52,255,85
352768,1586000,3,-52,255,85
352869,546000,3,-52,255,85
352972,546000,3,-52,255,85
353073,546000,3,-52,255,85
353173,757000,3,-52,255,85
353273,1144000,3,-52,255,85
353374,902000,3,-52,255,85
353474,1144000,3,-52,255,85
353575,839000,3,-52,255,85
353676,676000,3,-52,255,85
353776,546000,3,-52,255,85
353877,676000,3,-52,255,85
353979,546000,3,-52,255,85
354080,676000,3,-52,255,85
354180,1248000,3,-52,255,85
354280,1586000,3,-52,255,85
354381,1586000,3,-52,255,85
354482,546000,3,-52,255,85
354582,546000,3,-52,255,85
354683,676000,3,-52,255,85
354784,676000,3,-52,255,85
354885,676000,3,-52,255,85
354986,676000,3,-52,255,85
355087,676000,3,-52,255,85
355187,902000,3,-52,255,85
355288,1014000,3,-52,255,85
355388,1248000,3,-52,255,85
355489,1248000,3,-52,255,85
355591,676000,3,-52,255,85
355691,902000,3,-52,255,85
355792,902000,3,-52,255,85
355893,757000,3,-52,255,85
355993,676000,3,-52,255,85
356094,757000,3,-52,255,85
356194,902000,3,-52,255,85
356295,1248000,3,-52,255,85
356396,902000,3,-52,255,85
356496,1248000,3,-52,255,85
356597,676000,3,-52,255,85
356698,839000,3,-52,255,85
356798,757000,3,-52,255,85
356899,546000,3,-52,255,85
357000,757000,3,-52,255,85
357100,757000,3,-52,255,85
357201,1352000,3,-52,255,85
357302,1586000,3,-52,255,85
357402,1586000,3,-52,255,85
357503,1248000,3,-52,255,85
357604,546000,3,-52,255,85
357704,676000,3,-52,255,85
357805,676000,3,-52,255,85
357906,902000,3,-52,255,85
358006,839000,3,-52,255,85
358107,839000,3,-52,255,85
358207,902000,3,-52,255,85
358308,1014000,3,-52,255,85
358408,1482000,3,-52,255,85
358509,1248000,3,-52,255,85
358609,676000,3,-52,255,85
358710,902000,3,-52,255,85
358811,676000,3,-52,255,85
358912,546000,3,-52,255,85
359012,676000,3,-52,255,85
359113,676000,3,-52,255,85
359214,1144000,3,-52,255,85
359317,757000,3,-52,255,85
359417,1014000,3,-52,255,85
359518,1586000,3,-52,255,85
359618,676000,3,-52,255,85
359719,902000,3,-52,255,85
359820,676000,3,-52,255,85
359921,676000,3,-52,255,85
360022,676000,3,-52,255,85
360123,546000,3,-52,255,85
360224,1144000,3,-52,255,85
360324,676000,3,-52,255,85
360425,1248000,3,-52,255,85
360525,1144000,3,-52,255,85
360626,902000,3,-52,255,85
360727,676000,3,-52,255,85
360827,839000,3,-52,255,85
360928,676000,3,-52,255,85
361028,757000,3,-52,255,85
361129,676000,3,-52,255,85
361230,1586000,3,-52,255,85
361330,1586000,3,-52,255,85
361431,1482000,3,-52,255,85
361531,757000,3,-52,255,85
361632,546000,3,-52,255,85
361733,546000,3,-52,255,85
361834,757000,3,-52,255,85
361935,546000,3,-52,255,85
362036,676000,3,-52,255,85
362138,676000,3,-52,255,85
362237,1014000,3,-52,255,85
362338,902000,3,-52,255,85
362438,1352000,3,-52,255,85
362539,1352000,3,-52,255,85
362589,1144000,3,-52,255,85
362690,757000,3,-52,255,85
362791,676000,3,-52,255,85
362891,757000,3,-52,255,85
362992,757000,3,-52,255,85
363092,676000,3,-52,255,85
363193,902000,3,-52,255,85
363294,1144000,3,-52,255,85
363395,902000,3,-52,255,85
363495,1352000,3,-52,255,85
363596,1586000,3,-52,255,85
363696,1586000,3,-52,255,85
363797,546000,3,-52,255,85
363898,757000,3,-52,255,85
363999,676000,3,-52,255,85
364099,757000,3,-52,255,85
364201,902000,3,-52,255,85
364301,1144000,3,-52,255,85
364402,1586000,3,-52,255,85
364502,1352000,3,-52,255,85
364603,902000,3,-52,255,85
364703,757000,3,-52,255,85
364804,546000,3,-52,255,85
364905,546000,3,-52,255,85
365006,902000,3,-52,255,85
365106,839000,3,-52,255,85
365211,1014000,3,-52,255,85
365308,1144000,3,-52,255,85
365410,1248000,3,-52,255,85
365511,1586000,3,-52,255,85
365613,1586000,3,-52,255,85
365714,902000,3,-52,255,85
365814,757000,3,-52,255,85
365915,676000,3,-52,255,85
366016,676000,3,-52,255,85
366117,676000,3,-52,255,85
366218,902000,3,-52,255,85
366318,1144000,3,-52,255,85
366419,1144000,3,-52,255,85
366519,1586000,3,-52,255,85
366620,1586000,3,-52,255,85
366720,546000,3,-52,255,85
366821,546000,3,-52,255,85
366922,676000,3,-52,255,85
367022,546000,3,-52,255,85
367123,676000,3,-52,255,85
367224,902000,3,-52,255,85
367324,1014000,3,-52,255,85
367424,1144000,3,-52,255,85
367525,1248000,3,-52,255,85
367626,902000,3,-52,255,85
367726,902000,3,-52,255,85
367827,676000,3,-52,255,85
367928,1144000,3,-52,255,85
368029,546000,3,-52,255,85
368129,902000,3,-52,255,85
368230,1586000,3,-52,255,85
368330,902000,3,-52,255,85
368432,1586000,3,-52,255,85
368533,1586000,3,-52,255,85
368633,1586000,3,-52,255,85
368734,1586000,3,-52,255,85
368835,676000,3,-52,255,85
368935,676000,3,-52,255,85
369036,676000,3,-52,255,85
369136,839000,3,-52,255,85
369237,1014000,3,-52,255,85
369337,1248000,3,-52,255,85
369438,1248000,3,-52,255,85
369539,757000,3,-52,255,85
369639,757000,3,-52,255,85
369740,546000,3,-52,255,85
369841,676000,3,-52,255,85
369941,676000,3,-52,255,85
370042,676000,3,-52,255,85
370143,902000,3,-52,255,85
370243,1144000,3,-52,255,85
370344,1352000,3,-52,255,85
370444,1248000,3,-52,255,85
370545,902000,3,-52,255,85
370646,902000,3,-52,255,85
370746,902000,3,-52,255,85
370847,757000,3,-52,255,85
370949,676000,3,-52,255,85
371048,757000,3,-52,255,85
371150,676000,3,-52,255,85
371251,1144000,3,-52,255,85
371351,1482000,3,-52,255,85
371451,1586000,3,-52,255,85
371552,839000,3,-52,255,85
371653,546000,3,-52,255,85
371753,676000,3,-52,255,85
371854,546000,3,-52,255,85
371955,676000,3,-52,255,85
372055,676000,3,-52,255,85
372156,902000,3,-52,255,85
372259,546000,3,-52,255,85
372359,1248000,3,-52,255,85
372460,1248000,3,-52,255,85
372561,676000,3,-52,255,85
372662,676000,3,-52,255,85
372762,676000,3,-52,255,85
372863,676000,3,-52,255,85
372963,757000,3,-52,255,85
373064,676000,3,-52,255,85
373165,839000,3,-52,255,85
373265,1014000,3,-52,255,85
373366,902000,3,-52,255,85
373467,1144000,3,-52,255,85
373567,839000,3,-52,255,85
373668,839000,3,-52,255,85
373769,676000,3,-52,255,85
373870,546000,3,-52,255,85
373971,676000,3,-52,255,85
374072,676000,3,-52,255,85
374172,1014000,3,-52,255,85
374272,1144000,3,-52,255,85
374323,1144000,3,-52,255,85
374423,1014000,3,-52,255,85
374524,1248000,3,-52,255,85
374624,902000,3,-52,255,85
374725,839000,3,-52,255,85
374826,676000,3,-52,255,85
374926,546000,3,-52,255,85
375027,676000,3,-52,255,85
375128,676000,3,-52,255,85
375228,1014000,3,-52,255,85
375329,757000,3,-52,255,85
375430,1248000,3,-52,255,85
375530,1248000,3,-52,255,85
375632,546000,3,-52,255,85
375733,546000,3,-52,255,85
375834,1248000,3,-52,255,85
375934,1586000,3,-52,255,85
376035,546000,3,-52,255,85
376135,757000,3,-52,255,85
376235,1014000,3,-52,255,85
376337,676000,3,-52,255,85
376437,1248000,3,-52,255,85
376537,1248000,3,-52,255,85
376639,676000,3,-52,255,85
376739,757000,3,-52,255,85
376839,676000,3,-52,255,85
376940,757000,3,-52,255,85
377041,676000,3,-52,255,85
377142,676000,3,-52,255,85
377243,1482000,3,-52,255,85
377343,676000,3,-52,255,85
377444,1144000,3,-52,255,85
377544,1248000,3,-52,255,85
377645,757000,3,-52,255,85
377745,546000,3,-52,255,85
377846,676000,3,-52,255,85
377947,902000,3,-52,255,85
378047,1144000,3,-52,255,85
378148,546000,3,-52,255,85
378249,1144000,3,-52,255,85
378350,546000,3,-52,255,85
378450,1144000,3,-52,255,85
378553,1248000,3,-52,255,85
378654,757000,3,-52,255,85
378755,902000,3,-52,255,85
378856,546000,3,-52,255,85
378957,676000,3,-52,255,85
379057,757000,3,-52,255,85
379158,546000,3,-52,255,85
379260,1014000,3,-52,255,85
379361,839000,3,-52,255,85
379461,1352000,3,-52,255,85
379562,1014000,3,-52,255,85
379663,757000,3,-52,255,85
379763,1144000,3,-52,255,85
379864,676000,3,-52,255,85
379965,676000,3,-52,255,85
380066,676000,3,-52,255,85
380167,757000,3,-52,255,85
380267,1014000,3,-52,255,85
380371,902000,3,-52,255,85
380472,1248000,3,-52,255,85
380573,1248000,3,-52,255,85
380673,902000,3,-52,255,85
380774,1014000,3,-52,255,85
380874,757000,3,-52,255,85
380975,676000,3,-52,255,85
381076,546000,3,-52,255,85
381176,839000,3,-52,255,85
381277,1144000,3,-52,255,85
381377,1586000,3,-52,255,85
381478,1586000,3,-52,255,85
381578,1586000,3,-52,255,85
381679,1586000,3,-52,255,85
381779,1586000,3,-52,255,85
381880,1586000,3,-52,255,85
381980,757000,3,-52,255,85
382081,676000,3,-52,255,85
382181,902000,3,-52,255,85
382282,902000,3,-52,255,85
382383,902000,3,-52,255,85
382483,1352000,3,-52,255,85
382584,676000,3,-52,255,85
382685,676000,3,-52,255,85
382786,839000,3,-52,255,85
382887,676000,3,-52,255,85
382987,902000,3,-52,255,85
383088,902000,3,-52,255,85
383189,839000,3,-52,255,85
383289,1586000,3,-52,255,85
383391,902000,3,-52,255,85
383491,1248000,3,-52,255,85
383592,676000,3,-52,255,85
383693,676000,3,-52,255,85
383794,757000,3,-52,255,85
383895,676000,3,-52,255,85
383995,676000,3,-52,255,85
384096,676000,3,-52,255,85
384197,1014000,3,-52,255,85
384297,1144000,3,-52,255,85
384398,1014000,3,-52,255,85
384498,1144000,3,-52,255,85
384599,676000,3,-52,255,85
384700,757000,3,-52,255,85
384800,1144000,3,-52,255,85
384901,1248000,3,-52,255,85
385001,757000,3,-52,255,85
385103,902000,3,-52,255,85
385203,1586000,3,-52,255,85
385303,1586000,3,-52,255,85
385403,1586000,3,-52,255,85
385504,1248000,3,-52,255,85
385606,546000,3,-52,255,85
385706,1014000,3,-52,255,85
385806,1586000,3,-52,255,85
385856,1586000,3,-52,255,85
385958,546000,3,-52,255,85
386058,546000,3,-52,255,85
386159,676000,3,-52,255,85
386260,1144000,3,-52,255,85
386360,1352000,3,-52,255,85
386461,1014000,3,-52,255,85
386561,1144000,3,-52,255,85
386662,546000,3,-52,255,85
386763,902000,3,-52,255,85
386864,902000,3,-52,255,85
386965,757000,3,-52,255,85
387065,676000,3,-52,255,85
387166,902000,3,-52,255,85
387266,1248000,3,-52,255,85
387369,1014000,3,-52,255,85
387469,1248000,3,-52,255,85
387571,546000,3,-52,255,85
387672,676000,3,-52,255,85
387772,676000,3,-52,255,85
387873,902000,3,-52,255,85
387973,1482000,3,-52,255,85
388074,676000,3,-52,255,85
388175,902000,3,-52,255,85
388275,1248000,3,-52,255,85
388375,1248000,3,-52,255,85
388476,1248000,3,-52,255,85
388576,1248000,3,-52,255,85
388677,546000,3,-52,255,85
388778,676000,3,-52,255,85
388879,546000,3,-52,255,85
388980,546000,3,-52,255,85
389080,839000,3,-52,255,85
389181,902000,3,-52,255,85
389281,1586000,3,-52,255,85
389383,902000,3,-52,255,85
389483,1586000,3,-52,255,85
389584,546000,3,-52,255,85
389685,546000,3,-52,255,85
389785,546000,3,-52,255,85
389886,676000,3,-52,255,85
389987,757000,3,-52,255,85
390088,676000,3,-52,255,85
390188,902000,3,-52,255,85
390289,1248000,3,-52,255,85
390390,902000,3,-52,255,85
390491,1248000,3,-52,255,85
390591,757000,3,-52,255,85
390692,757000,3,-52,255,85
390793,676000,3,-52,255,85
390893,1248000,3,-52,255,85
390994,676000,3,-52,255,85
391095,676000,3,-52,255,85
391196,902000,3,-52,255,85
391296,1248000,3,-52,255,85
391398,902000,3,-52,255,85
391498,1248000,3,-52,255,85
391599,1248000,3,-52,255,85
391700,546000,3,-52,255,85
391800,757000,3,-52,255,85
391902,676000,3,-52,255,85
392002,676000,3,-52,255,85
392103,757000,3,-52,255,85
392204,902000,3,-52,255,85
392304,839000,3,-52,255,85
392405,1014000,3,-52,255,85
392505,1248000,3,-52,255,85
392606,1014000,3,-52,255,85
392707,676000,3,-52,255,85
392810,676000,3,-52,255,85
392910,676000,3,-52,255,85
393011,676000,3,-52,255,85
393111,757000,3,-52,255,85
393212,902000,3,-52,255,85
393312,1144000,3,-52,255,85
393413,1482000,3,-52,255,85
393513,1144000,3,-52,255,85
393614,676000,3,-52,255,85
393715,676000,3,-52,255,85
393815,676000,3,-52,255,85
393916,902000,3,-52,255,85
394016,839000,3,-52,255,85
394117,902000,3,-52,255,85
394218,1014000,3,-52,255,85
394319,1014000,3,-52,255,85
394419,1014000,3,-52,255,85
394519,1586000,3,-52,255,85
394620,1014000,3,-52,255,85
394721,757000,3,-52,255,85
394822,676000,3,-52,255,85
394922,1014000,3,-52,255,85
395023,676000,3,-52,255,85
395124,546000,3,-52,255,85
395224,902000,3,-52,255,85
395325,757000,3,-52,255,85
395425,1144000,3,-52,255,85
395526,1144000,3,-52,255,85
395627,839000,3,-52,255,85
395728,902000,3,-52,255,85
395829,546000,3,-52,255,85
395929,546000,3,-52,255,85
396030,546000,3,-52,255,85
396131,546000,3,-52,255,85
396231,1482000,3,-52,255,85
396332,902000,3,-52,255,85
396432,1248000,3,-52,255,85
396533,676000,3,-52,255,85
396583,839000,3,-52,255,85
396684,839000,3,-52,255,85
396785,546000,3,-52,255,85
396886,546000,3,-52,255,85
396987,546000,3,-52,255,85
397087,676000,3,-52,255,85
397188,757000,3,-52,255,85
397289,902000,3,-52,255,85
397391,1144000,3,-52,255,85
397492,1248000,3,-52,255,85
397592,1248000,3,-52,255,85
397693,757000,3,-52,255,85
397794,546000,3,-52,255,85
397894,1014000,3,-52,255,85
397994,1586000,3,-52,255,85
398095,676000,3,-52,255,85
398196,1144000,3,-52,255,85
398296,1352000,3,-52,255,85
398398,902000,3,-52,255,85
398498,1248000,3,-52,255,85
398599,546000,3,-52,255,85
398699,757000,3,-52,255,85
398800,676000,3,-52,255,85
398901,676000,3,-52,255,85
399002,902000,3,-52,255,85
399103,676000,3,-52,255,85
399203,757000,3,-52,255,85
399304,1014000,3,-52,255,85
399405,902000,3,-52,255,85
399505,1248000,3,-52,255,85
399606,757000,3,-52,255,85
399708,1586000,3,-52,255,85
399807,1586000,3,-52,255,85
399908,1586000,3,-52,255,85
400009,1586000,3,-52,255,85
400109,1586000,3,-52,255,85
400209,1586000,3,-52,255,85
400310,1586000,3,-52,255,85
400411,1586000,3,-52,255,85
400511,1586000,3,-52,255,85
400612,839000,3,-52,255,85
400713,676000,3,-52,255,85
400814,902000,3,-52,255,85
400914,1482000,3,-52,255,85
401014,1482000,3,-52,255,85
401115,546000,3,-52,255,85
401216,676000,3,-52,255,85
401316,1482000,3,-52,255,85
401417,839000,3,-52,255,85
401517,1586000,3,-52,255,85
401618,1144000,3,-52,255,85
401719,546000,3,-52,255,85
401819,676000,3,-52,255,85
401921,546000,3,-52,255,85
402022,839000,3,-52,255,85
402123,902000,3,-52,255,85
402225,902000,3,-52,255,85
402324,1014000,3,-52,255,85
402424,1482000,3,-52,255,85
402525,757000,3,-52,255,85
402625,757000,3,-52,255,85
402726,676000,3,-52,255,85
402828,839000,3,-52,255,85
402928,676000,3,-52,255,85
403029,902000,3,-52,255,85
403129,902000,3,-52,255,85
403230,839000,3,-52,255,85
403331,676000,3,-52,255,85
403431,1144000,3,-52,255,85
403532,839000,3,-52,255,85
403633,676000,3,-52,255,85
403735,902000,3,-52,255,85
403834,1586000,3,-52,255,85
403935,902000,3,-52,255,85
404036,902000,3,-52,255,85
404136,757000,3,-52,255,85
404237,839000,3,-52,255,85
404340,1014000,3,-52,255,85
404439,1144000,3,-52,255,85
404540,676000,3,-52,255,85
404641,676000,3,-52,255,85
404742,676000,3,-52,255,85
404843,546000,3,-52,255,85
404944,676000,3,-52,255,85
405045,676000,3,-52,255,85
405146,902000,3,-52,255,85
405245,902000,3,-52,255,85
405348,1144000,3,-52,255,85
405448,1144000,3,-52,255,85
405549,676000,3,-52,255,85
405650,676000,3,-52,255,85
405750,676000,3,-52,255,85
405851,676000,3,-52,255,85
405952,676000,3,-52,255,85
406053,676000,3,-52,255,85
406155,757000,3,-52,255,85
406254,1586000,3,-52,255,85
406355,902000,3,-52,255,85
406456,1014000,3,-52,255,85
406556,1248000,3,-52,255,85
406658,546000,3,-52,255,85
406758,757000,3,-52,255,85
406859,546000,3,-52,255,85
406910,757000,3,-52,255,85
407011,676000,3,-52,255,85
407111,902000,3,-52,255,85
407213,1144000,3,-52,255,85
407314,676000,3,-52,255,85
407414,1144000,3,-52,255,85
407515,1586000,3,-52,255,85
407615,1586000,3,-52,255,85
407716,1586000,3,-52,255,85
407817,546000,3,-52,255,85
407917,1482000,3,-52,255,85
408019,1248000,3,-52,255,85
408119,1482000,3,-52,255,85
408220,1014000,3,-52,255,85
408321,676000,3,-52,255,85
408421,1144000,3,-52,255,85
408521,1248000,3,-52,255,85
408622,676000,3,-52,255,85
408723,546000,3,-52,255,85
408824,546000,3,-52,255,85
408924,757000,3,-52,255,85
409025,676000,3,-52,255,85
409126,757000,3,-52,255,85
409226,902000,3,-52,255,85
409328,902000,3,-52,255,85
409428,1248000,3,-52,255,85
409529,902000,3,-52,255,85
409629,546000,3,-52,255,85
409732,546000,3,-52,255,85
409833,676000,3,-52,255,85
409934,1248000,3,-52,255,85
410035,676000,3,-52,255,85
410135,676000,3,-52,255,85
410236,902000,3,-52,255,85
410336,1014000,3,-52,255,85
410437,1014000,3,-52,255,85
410537,1482000,3,-52,255,85
410638,1144000,3,-52,255,85
410739,1144000,3,-52,255,85
410840,676000,3,-52,255,85
410940,1014000,3,-52,255,85
411041,902000,3,-52,255,85
411141,839000,3,-52,255,85
411242,1014000,3,-52,255,85
411342,1248000,3,-52,255,85
411443,676000,3,-52,255,85
411544,1144000,3,-52,255,85
411644,1352000,3,-52,255,85
411745,676000,3,-52,255,85
411846,757000,3,-52,255,85
411946,676000,3,-52,255,85
412047,757000,3,-52,255,85
412148,676000,3,-52,255,85
412251,1014000,3,-52,255,85
412349,1248000,3,-52,255,85
412450,1248000,3,-52,255,85
412550,1482000,3,-52,255,85
412651,902000,3,-52,255,85
412752,676000,3,-52,255,85
412853,676000,3,-52,255,85
412954,757000,3,-52,255,85
413054,1482000,3,-52,255,85
413155,1586000,3,-52,255,85
413255,1352000,3,-52,255,85
413356,1586000,3,-52,255,85
413456,1586000,3,-52,255,85
413557,1586000,3,-52,255,85
413657,1586000,3,-52,255,85
413758,1586000,3,-52,255,85
413858,1014000,3,-52,255,85
413960,757000,3,-52,255,85
414060,546000,3,-52,255,85
414161,676000,3,-52,255,85
414263,1352000,3,-52,255,85
414366,757000,3,-52,255,85
414464,1352000,3,-52,255,85
414565,902000,3,-52,255,85
414666,757000,3,-52,255,85
414766,902000,3,-52,255,85
414868,1144000,3,-52,255,85
414969,902000,3,-52,255,85
415070,902000,3,-52,255,85
415170,1248000,3,-52,255,85
415271,1144000,3,-52,255,85
415372,902000,3,-52,255,85
415472,1144000,3,-52,255,85
415573,902000,3,-52,255,85
415674,676000,3,-52,255,85
415774,676000,3,-52,255,85
415876,546000,3,-52,255,85
415976,757000,3,-52,255,85
416076,546000,3,-52,255,85
416178,902000,3,-52,255,85
416278,1248000,3,-52,255,85
416378,1248000,3,-52,255,85
416479,1248000,3,-52,255,85
416579,1482000,3,-52,255,85
416680,676000,3,-52,255,85
416781,902000,3,-52,255,85
416881,1248000,3,-52,255,85
416982,546000,3,-52,255,85
417083,546000,3,-52,255,85
417184,902000,3,-52,255,85
417285,1014000,3,-52,255,85
417386,1248000,3,-52,255,85
417437,1352000,3,-52,255,85
417537,1248000,3,-52,255,85
417638,546000,3,-52,255,85
417740,546000,3,-52,255,85
417841,676000,3,-52,255,85
417942,1144000,3,-52,255,85
418042,676000,3,-52,255,85
418143,902000,3,-52,255,85
418244,1248000,3,-52,255,85
418344,1248000,3,-52,255,85
418445,1144000,3,-52,255,85
418547,1248000,3,-52,255,85
418647,676000,3,-52,255,85
418750,757000,3,-52,255,85
418849,902000,3,-52,255,85
418950,676000,3,-52,255,85
419050,839000,3,-52,255,85
419152,902000,3,-52,255,85
419252,676000,3,-52,255,85
419353,902000,3,-52,255,85
419453,1586000,3,-52,255,85
419553,1586000,3,-52,255,85
419654,546000,3,-52,255,85
419755,546000,3,-52,255,85
419855,546000,3,-52,255,85
419957,546000,3,-52,255,85
420058,546000,3,-52,255,85
420158,757000,3,-52,255,85
420259,1014000,3,-52,255,85
420360,1482000,3,-52,255,85
420460,1248000,3,-52,255,85
420561,676000,3,-52,255,85
420662,676000,3,-52,255,85
420762,676000,3,-52,255,85
420863,546000,3,-52,255,85
420964,676000,3,-52,255,85
421065,676000,3,-52,255,85
421165,902000,3,-52,255,85
421265,1586000,3,-52,255,85
421367,1586000,3,-52,255,85
421468,1248000,3,-52,255,85
421568,676000,3,-52,255,85
421669,546000,3,-52,255,85
421770,546000,3,-52,255,85
421871,757000,3,-52,255,85
421972,676000,3,-52,255,85
422072,676000,3,-52,255,85
422173,902000,3,-52,255,85
422273,1248000,3,-52,255,85
422377,902000,3,-52,255,85
422477,1586000,3,-52,255,85
422578,1586000,3,-52,255,85
422679,839000,3,-52,255,85
422779,676000,3,-52,255,85
422880,757000,3,-52,255,85
422981,839000,3,-52,255,85
423081,757000,3,-52,255,85
423182,902000,3,-52,255,85
423283,1144000,3,-52,255,85
423383,902000,3,-52,255,85
423484,1248000,3,-52,255,85
423585,676000,3,-52,255,85
423686,546000,3,-52,255,85
423786,676000,3,-52,255,85
423887,546000,3,-52,255,85
423988,676000,3,-52,255,85
424090,546000,3,-52,255,85
424190,902000,3,-52,255,85
424291,1144000,3,-52,255,85
424391,1248000,3,-52,255,85
424491,1248000,3,-52,255,85
424592,1014000,3,-52,255,85
424693,546000,3,-52,255,85
424794,546000,3,-52,255,85
424894,676000,3,-52,255,85
424995,676000,3,-52,255,85
425096,546000,3,-52,255,85
425197,902000,3,-52,255,85
425297,1248000,3,-52,255,85
425397,1586000,3,-52,255,85
425498,1248000,3,-52,255,85
425599,676000,3,-52,255,85
425699,676000,3,-52,255,85
425800,676000,3,-52,255,85
425901,676000,3,-52,255,85
426003,676000,3,-52,255,85
426103,676000,3,-52,255,85
426203,902000,3,-52,255,85
426304,1144000,3,-52,255,85
426404,1014000,3,-52,255,85
426504,1144000,3,-52,255,85
426605,676000,3,-52,255,85
426706,676000,3,-52,255,85
426808,546000,3,-52,255,85
426909,1352000,3,-52,255,85
427010,1352000,3,-52,255,85
427112,546000,3,-52,255,85
427212,902000,3,-52,255,85
427313,1586000,3,-52,255,85
427413,902000,3,-52,255,85
427514,1144000,3,-52,255,85
427564,1248000,3,-52,255,85
427665,757000,3,-52,255,85
427765,757000,3,-52,255,85
427866,757000,3,-52,255,85
427969,546000,3,-52,255,85
428069,676000,3,-52,255,85
428171,676000,3,-52,255,85
428271,1248000,3,-52,255,85
428374,902000,3,-52,255,85
428473,1248000,3,-52,255,85
428574,1248000,3,-52,255,85
428675,757000,3,-52,255,85
428775,757000,3,-52,255,85
428876,676000,3,-52,255,85
428977,546000,3,-52,255,85
429077,676000,3,-52,255,85
429178,902000,3,-52,255,85
429278,1144000,3,-52,255,85
429379,1352000,3,-52,255,85
429480,1586000,3,-52,255,85
429580,1586000,3,-52,255,85
429681,1586000,3,-52,255,85
429782,676000,3,-52,255,85
429882,676000,3,-52,255,85
429983,546000,3,-52,255,85
430084,757000,3,-52,255,85
430185,839000,3,-52,255,85
430285,1014000,3,-52,255,85
430387,902000,3,-52,255,85
430487,1144000,3,-52,255,85
430588,757000,3,-52,255,85
430688,676000,3,-52,255,85
430789,676000,3,-52,255,85
430890,757000,3,-52,255,85
430991,676000,3,-52,255,85
431091,676000,3,-52,255,85
431192,902000,3,-52,255,85
431292,1352000,3,-52,255,85
431393,1352000,3,-52,255,85
431493,1352000,3,-52,255,85
431594,1586000,3,-52,255,85
431695,676000,3,-52,255,85
431796,902000,3,-52,255,85
431896,1586000,3,-52,255,85
431996,1586000,3,-52,255,85
432097,757000,3,-52,255,85
432198,902000,3,-52,255,85
432299,902000,3,-52,255,85
432400,1144000,3,-52,255,85
432500,1144000,3,-52,255,85
432601,676000,3,-52,255,85
432702,676000,3,-52,255,85
432803,902000,3,-52,255,85
432903,1352000,3,-52,255,85
433003,839000,3,-52,255,85
433104,902000,3,-52,255,85
433205,902000,3,-52,255,85
433305,676000,3,-52,255,85
433406,1014000,3,-52,255,85
433506,1144000,3,-52,255,85
433608,546000,3,-52,255,85
433708,757000,3,-52,255,85
433810,546000,3,-52,255,85
433911,546000,3,-52,255,85
434012,757000,3,-52,255,85
434114,546000,3,-52,255,85
434213,1482000,3,-52,255,85
434314,839000,3,-52,255,85
434414,1144000,3,-52,255,85
434515,1248000,3,-52,255,85
434615,839000,3,-52,255,85
434717,546000,3,-52,255,85
434818,676000,3,-52,255,85
434918,676000,3,-52,255,85
435019,676000,3,-52,255,85
435122,839000,3,-52,255,85
435223,902000,3,-52,255,85
435323,902000,3,-52,255,85
435424,1248000,3,-52,255,85
435524,757000,3,-52,255,85
435625,676000,3,-52,255,85
435726,676000,3,-52,255,85
435826,676000,3,-52,255,85
435931,676000,3,-52,255,85
436031,676000,3,-52,255,85
436132,676000,3,-52,255,85
436232,1014000,3,-52,255,85
436334,1014000,3,-52,255,85
436434,1352000,3,-52,255,85
436535,676000,3,-52,255,85
436635,757000,3,-52,255,85
436736,676000,3,-52,255,85
436837,676000,3,-52,255,85
436940,1144000,3,-52,255,85
437040,1248000,3,-52,255,85
437142,546000,3,-52,255,85
437243,1014000,3,-52,255,85
437344,676000,3,-52,255,85
437444,1014000,3,-52,255,85
437544,1248000,3,-52,255,85
437645,546000,3,-52,255,85
437747,546000,3,-52,255,85
437847,676000,3,-52,255,85
437947,757000,3,-52,255,85
438048,546000,3,-52,255,85
438150,546000,3,-52,255,85
438199,902000,3,-52,255,85
438300,1248000,3,-52,255,85
438400,1144000,3,-52,255,85
438501,1248000,3,-52,255,85
438602,546000,3,-52,255,85
438702,757000,3,-52,255,85
438803,676000,3,-52,255,85
438904,676000,3,-52,255,85
439005,757000,3,-52,255,85
439105,757000,3,-52,255,85
439206,1014000,3,-52,255,85
439307,676000,3,-52,255,85
439408,1248000,3,-52,255,85
439508,1248000,3,-52,255,85
439609,676000,3,-52,255,85
439709,902000,3,-52,255,85
439811,676000,3,-52,255,85
439912,676000,3,-52,255,85
440012,676000,3,-52,255,85
440113,546000,3,-52,255,85
440215,902000,3,-52,255,85
440316,1144000,3,-52,255,85
440417,1248000,3,-52,255,85
440519,1482000,3,-52,255,85
440620,676000,3,-52,255,85
